tmdb_id,imdb_id,titre,titre_original,langue_originale,date_sortie,synopsis,tagline,duree,budget,revenue,popularite,note_tmdb,nb_votes_tmdb,statut,homepage,poster,backdrop,genres,pays,langues,production
64777,tt0051694,Le Serpent blanc,白蛇伝,ja,1958-09-03,"Dans la Chine ancienne, un enfant achète au marché un petit serpent blanc. Mais ses parents n'en veulent pas. Il doit donc se résigner, la mort dans l'âme, à le relâcher. Quelques années plus tard, l'enfant est devenu un beau jeune homme, tandis que le reptile refait son apparition sous la forme d'une délicieuse princesse et se met à la recherche de son ancien protecteur. Ils tombent amoureux l'un de l'autre, mais doivent affronter de nombreux périls, parmi lesquels un puissant bonze chasseur de fantômes. Pour trouver le bonheur, ils sont aidés dans leur lutte par les amis du jeune homme, un adorable petit panda plus fort qu'il n'en a l'air et un chat intrépide, ainsi qu'une bande de petits animaux patibulaires convertis à leur cause.","",79,0,0,2.8501,6.193,44,Released,https://lineup.toei-anim.co.jp/en/movie/movie_hakujaden/,/ponB252zM4yB13qPWWTYNDESQqF.jpg,/vAYXaOOjlelRqNy9Hxd2mIkdGXQ.jpg,"Animation, Fantastique",JP,ja,Toei Animation
12279,tt0338459,Mission 3D: Spy kids 3,Spy Kids 3-D: Game Over,en,2003-07-25,"Le plus célèbre des Spy kids, Juni Cortez, a démissionné. S'estimant trahi par l'agence, il refuse désormais de travailler pour l'OSS. Pourtant, lorsque le garçon apprend que sa sœur, Carmen, est en danger, il n'hésite pas. Pour avoir tenté de percer le diabolique secret d'un jeu vidéo qui capture l'esprit de ceux qui perdent, la jeune fille en est restée prisonnière. Ce jeu-événement, le bien nommé Game Over, sera mis en vente dans quelques heures... Derrière cette arme aussi sournoise que redoutable se cache Le Toymaster, un créateur génial qui s'apprête à prendre le contrôle du cerveau de tous les jeunes de la planète. Pour Juni, il n'y a pas une seconde à perdre. Afin de sauver sa sœur et l'avenir du monde, il doit gagner la partie, et il ne peut le faire que de l'intérieur...","",84,38000000,197101678,7.4711,5.134,2423,Released,"",/xspFwEkydJPD6X3QXOGe4J94uzf.jpg,/bmuTrxbPcr1nKCsV5YWWJi73PGR.jpg,"Familial, Action, Comédie, Aventure, Science-Fiction",US,en,"Dimension Films, Troublemaker Studios"
140452,tt0368805,L'isola - L'Île,L'isola,it,2003-05-30,"Turi et Teresa sont frère et soeur, ils vivent dans une petite île et leur père est pêcheur.Turi a quatorze ans mais il travaille déjà et de ce fait a mûri plus vite que les garçons de son âge. Discret et réservé, maigre et maladroit, Turi doit bientôt faire face à l'épreuve suprême : participer avec son père à la pêche au thon, la mattanza. Le rite s'accomplit un matin. L'aube pointe à peine quand Turi prend la mer avec son père et les autres pêcheurs de thon.  Teresa a dix ans et voudrait partir à la pêche comme son frère. Les péripéties qui amènent Turi à s'insérer dans le monde adulte représentent un vrai bouleversement dans l'existence de Teresa. Avec l'été, sa vie va changer aussi. Devenue serveuse dans le petit bar du port où son père attend l'heure de poser les filets, elle fait la connaissance de Margherita, une jeune touriste de treize ans...","",103,0,0,2.6655,8,3,Released,"",/tV1wj4XREiun8PmuRWcAs1RvTPe.jpg,/A8qNRtNUfmDbJainBzLvteECBVA.jpg,Drame,IT,it,Dream Film
37748,tt0292886,800 balles,800 balas,es,2002-10-18,"Dans le sud de l'Espagne, Texas-Hollywood est un village poussiéreux digne de l'Ouest américain. Vestige de l'âge d'or d'Almeria où les plus grands cinéastes comme Sergio Leone et John Sturges sont venus réaliser des films inoubliables, ce décor abandonné est le théâtre d'un spectacle de cascadeurs mené par Julian, qui se vante d'avoir été la doublure de Clint Eastwood.Mais aujourd'hui, ce monde hors du temps est menacé par d'impitoyables requins de la finance qui veulent le raser pour y ériger un gigantesque parc d'attractions. Décidé à aller jusqu'au bout, Julian se munit de huit cents vraies balles...","",125,4380750,1947000,2.6293,5.819,113,Released,"",/sNtwJpM2LzBU8at9SbKFnHxiDdr.jpg,/63uPeGNzQSKOZchtM98uNukvBFw.jpg,"Comédie, Action, Western",ES,"es, en, it","Alan Young Pictures, Panico Films, Canal+ España, TVE, EiTB"
12812,tt0364120,Wild Side,Wild Side,fr,2004-02-08,"Stéphanie, une femme trans, gagne sa vie en tant que travailleuse du sexe. Lorsqu’elle apprend que sa mère se meurt, elle revient dans sa ville natale accompagnée de ses deux amants, Djamel et Mikhaïl. Malgré leurs vies chaotiques, ils trouvent du réconfort dans les bras des autres.","",93,0,0,1.3232,5.813,32,Released,"",/aZ0ETlO7sFMW5PKBHIt4kxBhldh.jpg,/x3MRdNX4raT3hEITjidw7Ieh0uF.jpg,Drame,"BE, FR, GB","en, fr, ru","YC Alligator Film, Maïa Films, AB3, CinéCinéma, Zephyr Films, CNC, Canal+, ARTE France Cinéma"
901,tt0021749,Les Lumières de la ville,City Lights,en,1931-02-06,"Un vagabond s’éprend d’une belle et jeune vendeuse de fleurs aveugle qui vit avec sa mère, couverte de dettes. Suite à un quiproquo, la fleuriste s’imagine le misérable, qui vient de lui acheter une fleur, en milliardaire…","",87,1500000,4250000,5.759,8.25,2540,Released,"",/fnPw9ouGT89hE8mcyxq9oUwQjP4.jpg,/Ma7mQsldFCaQpsZbm8zolgLfmV.jpg,"Comédie, Drame, Romance",US,xx,Charles Chaplin Productions
28772,tt0430772,Une nuit à Mongkok,旺角黑夜,cn,2004-05-10,"Le jour de Noël, une altercation éclate entre jeunes et tourne au drame. Quelques heures plus tard, l'un d'eux est trouvé mort. Le défunt est le fils de Tim, l'un des plus puissants criminels de Hong-Kong. Ce qui semblait au début comme un fait divers, prend des allures de crise sans précédent dans le monde du crime alors que Tim accuse Carl, son rival.","",110,0,0,1.6247,6.816,68,Released,"",/wDYgZQzqSUbO9Ze9pBn8JxZUxrj.jpg,/dGsBaxjskigP9aiHvs5EWZDDsdv.jpg,"Crime, Drame, Thriller",HK,"cn, zh","Film Unlimited, Sil-Metropole Organisation, Universe Films Distribution Company Limited"
9384,tt0335438,Starsky & Hutch,Starsky & Hutch,en,2004-03-05,"À force d'acharnement à combattre le crime, le détective David Starsky a épuisé tous ses équipiers. Le détective Ken """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Hutch """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Hutchinson a lui aussi quelques problèmes. Même s'il est un bon flic, son côté trop cool et son attirance pour l'argent facile lui font parfois mordre la bande blanche. Pour le capitaine Dobey, leur supérieur, il n'y a qu'une solution possible : les associer. Contraints de faire équipe malgré eux, Starsky et Hutch découvrent un cadavre sur la côte de Bay City. Avec l'aide de l'informateur Huggy les bons tuyaux, les deux policiers se plongent dans une enquête qui va les conduire tout droit à un richissime homme d'affaires intouchable. Décidés à élucider le mystère de cette affaire dont le premier cadavre n'était qu'un échantillon, Starsky et Hutch vont associer leurs talents pour échapper aux pièges et s'en sortir avec autant d'humour que de dégâts…","Deux flics un peu rêveurs, un peu rieurs, mais qui gagnent toujours à la fin.",100,60000000,170300000,5.9526,5.819,2587,Released,"",/93Nb4bLC5AaPfuOAww4HISOGKYo.jpg,/k6Qnu4fTXskJwjFBEZRtTPSLHu9.jpg,"Comédie, Crime",US,"en, ko","Warner Bros. Pictures, Dimension Films, Riche-Ludwig Productions, Weed Road Pictures, Red Hour"
52538,tt0388242,Mariages!,Mariages!,fr,2004-04-21,"Ils ont 25 ans et se marient aujourd'hui. Ils ont 35 ans, se sont unis il y a dix ans et se déchirent aujourd'hui. Ils ont 45 ans, se sont déchirés il y a dix ans et tentent aujourd'hui de se réconcilier... Trois mariages dans un mariage, trois couples durant les 24 heures d'une noce quelque peu perturbée par les doutes et les crises de chacun. """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Qu'il est formidable d'aimer"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", chante courageusement le curé, à l'heure où un mariage sur trois se termine en divorce... Un sur trois : d'accord, mais lequel ?","",101,0,0,1.7848,5.236,91,Released,https://www.filmfrance.net/films/mariages/,/bR5VF8uwqQzJLozryGXzqc0FwNA.jpg,/i565zTNe8qZ8U02aEVUMlAkTQfT.jpg,"Comédie, Drame",FR,fr,"Pan-Européenne, StudioCanal, France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma"
9562,tt0300556,Prisonniers du temps,Timeline,en,2003-11-26,"L'archéologue Edward Johnston et son équipe travaillent depuis plusieurs mois dans la vallée de la Dordogne, sur le site de l'ancien village médiéval de Castelgard. Mais Johnston regagne les États-Unis pour un entretien avec son sponsor, Robert Doniger, patron de l'International Technology Corporation. Il confie le chantier à son adjoint, entouré de son fils et de trois étudiants. Poursuivant les fouilles, l'équipe fait deux découvertes stupéfiantes : une lentille bifocale de conception récente et une lettre datant de 1357 et renfermant un appel à l'aide du professeur Johnston. Insistant pour tester lui-même l'invention, Johnston s'est téléporté au beau milieu d'une sanglante guerre franco-anglaise. Son salut repose désormais sur le courage et le dévouement de ses étudiants. Accepteront-ils de devenir à leur tour """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""prisonniers du temps"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" et d'affronter les pires violences ?",Son futur appartient au passé,115,80000000,43935763,7.1659,5.731,1212,Released,"",/95nUt3YeBJ4nRiWhihXuq8pa3Z0.jpg,/lEmO4jnwfU2tifXQZDsbjSJLJTq.jpg,"Action, Aventure, Science-Fiction","GB, US","en, fr","Paramount Pictures, Mutual Film Company, The Donners' Company, Cobalt Media Group, Artists Production Group"
13572,tt0315297,Instincts meurtriers,Twisted,en,2004-02-27,"Jessica Shepard est connue pour être une détective au caractère trempé. Hantée par le passé de tueur en série de son père, elle ne fait preuve d'aucun sentimentalisme, que ce soit dans son travail ou dans ses relations avec les hommes. Récemment promue à la criminelle, elle enquête sur sa première affaire : une série de meurtres sauvages dont toutes les victimes se révèlent être ses anciens amants. Jessica se rend compte qu'elle est le lien entre tous ces morts. Accumulant de mystérieux trous de mémoire et face à des indices qui lui rappellent le dossier de son père, elle est plongée dans la confusion la plus totale. Très impulsive, elle a du mal à tempérer certains accès de violence et en vient à se demander si elle n'est pas, elle-même, le tueur sur lequel elle enquête...",Chaque meurtre laisse une trace.,93,50000000,40954603,4.3987,5.6,625,Released,"",/lkgO9qdZ8l3O0HVh7BimKwHPSeZ.jpg,/sFXDOVTlKrfBlRHg8q0ZfdY4q2v.jpg,"Crime, Thriller, Mystère","DE, US","it, es, en","Paramount Pictures, Intertainment AG, Kopelson Entertainment, Blackout Productions"
237,tt0289635,Young Adam,Young Adam,en,2003-09-26,"A Glasgow, au début des années 50, Joe est engagé par Les pour travailler sur sa péniche. Un après-midi, les deux hommes découvrent le cadavre d'une jeune femme flottant sur l'eau. Accident ? Suicide ? Meurtre ? La police enquête et arrête un suspect alors qu'il devient de plus en plus évident que Joe connaissait bien la victime. Entre-temps, Joe et l'épouse de Les, Ella, irrésistiblement attirés l'un par l'autre, nouent une liaison passionnée.","",93,6400000,2500000,3.8928,5.875,200,Released,"",/rU5GJ5r4tQbSx9C2ENKbPkD6nr9.jpg,/bHqIHC1sK5CzAS2XkF1jbyuS4ww.jpg,"Drame, Thriller, Crime, Romance","GB, FR",en,"Recorded Picture Company, StudioCanal UK, HanWay Films, UK Film Council, Scottish Screen, Sveno Media, Sigma Films, Young Adam Productions"
24860,tt0374345,La Mémoire du tueur,De zaak Alzheimer,nl,2003-10-15,"Un tueur à gages découvre qu'il est manipulé. Comme il souffre des premiers symptômes de la maladie d'Alzheimer, il décide d'utiliser la police pour qu'elle l'aide à éliminer ceux dont il va bientôt oublier les noms...","",123,0,0,1.3283,6.697,160,Released,"",/pjamUGdIxihrIFmRTDD4z6WXTrr.jpg,/vKVX9hV2HnCPe8XnauCQKEHQCwv.jpg,"Crime, Thriller, Action","BE, NL",nl,"TROS Bridge Rights, MMG Film & TV Production, PVPictures, TV1"
37232,tt0378906,Voyageurs & Magiciens,ཆང་ཧུབ་ཐེངས་གཅིག་གི་འཁྲུལ་སྣང,dz,2003-09-09,"Dondup, fonctionnaire dans un minuscule village des montagnes du Bhoutan, rêve de partir faire fortune aux Etats-Unis. Pour cela, il ne lui manque qu'un visa qu'il doit aller chercher à pied dans une lointaine grande ville. Il chemine avec un vendeur de pommes et un moine qui, jour après jour, lui raconte l'histoire de Tashi, un jeune fermier qui, lui aussi, voulait changer son existence mais vit ses plans modifiés par une rencontre amoureuse. Lorsqu'un marchand et sa très belle fille se joignent aux marcheurs, la fable du moine trouve, chez Dondup, un écho qui va changer son destin...","",108,0,0,1.3161,7,36,Released,"",/zNwLZQiR3YO5s2tU7rEEoHdFVFd.jpg,/xhcitF19HBlc0Fv3TFMtnlPw0aS.jpg,"Aventure, Drame","BT, GB",dz,"Prayer Flag Pictures, HanWay Films"
16131,tt0360130,L'Autre Rive,Undertow,en,2004-10-22,"Deux jeunes frères, Chris et Tim, vivent avec leur père dans le sud des Etats Unis lorsque leur oncle Deel leur rend visite après avoir purgé une peine de prison. Il va assassiner leur père afin de s'emparer de l'or familial. Mais les deux enfants, témoins du meurtre, s'enfuient avec l'argent. Deel se lance à leur poursuite, à travers le Mississippi...","",108,0,156767,3.0848,6.1,141,Released,"",/nO4jgOzZv0jrSFi4OsiEmHcBH37.jpg,/rLgPvANrOztHnu1ZTmecU6LdtU5.jpg,"Drame, Thriller","GB, US",en,"ContentFilm, Sunflower Productions, United Artists"
574002,tt0395534,Fais-moi rêver,Fais-moi rêver,fr,2004-04-21,"Alice aime ceux qui la font rêver. Vendeuse dans une boutique de vidéos où elle s'ennuie ferme, elle aspire à une autre vie. Heureusement, elle rencontre le beau Mickey dont elle tombe amoureuse. Mais celui-ci disparaît et laisse Alice sans nouvelles. La séparation agit comme une révélation. Enfin, ils se retrouvent. Alice décide alors de tout plaquer et de partir à l'aventure avec lui.","",80,0,0,0.6124,9,1,Released,"",/cvsS149OHZAXouKcvRpcruBNTDM.jpg,"",Comédie,FR,fr,""
49681,tt0366137,Le fils d'Elias,El abrazo partido,es,2004-03-14,"Elias est un doux rêveur de trente ans dont la mère tient seule une boutique de lingerie dans le quartier juif de Buenos Aires. Il n'a jamais connu son père qui les a quittés pour s'installer en Israël. Comme tous les jeunes gens de son âge, il rêve de décrocher un passeport pour aller travailler en Europe. L'occasion pour lui de partir à la découverte de ses racines polonaises. Et de renouer, qui sait, avec son père...","",100,0,0,1.2236,6.556,45,Released,"",/mzSOWZegxvPdgwgiH4LG6b2mfxM.jpg,/5JuJmZw4kmX3ncwblFEhB3VJvlq.jpg,"Drame, Comédie","AR, ES, FR, IT","ko, es, yi","BD Cine, Classic Film (AR), Paradis Films, Wanda Visión, CinemArt, Fonds Sud Cinéma, INCAA, Canal+, TVE"
478431,tt0329451,Au delà des frontières,Oltre il confine,it,2004-04-21,"Turin, 1993.  Agnese, architecte, est convoquée au foyer pour anciens combattants où réside son père malade. Le médecin des lieux a autorisé son hôte, Reuf, réfugié bosniaque, à assurer les gardes de nuit auprès du père d'Agnese. Mais le commandant qui dirige le foyer a surpris Reuf, qui est en situation irrégulière, et l'a fait incarcérer.  Agnese, qui préférerait ne pas avoir affaire à des réfugiés, fait la connaissance de Reuf, et est impliquée dans une histoire qui finit par la mener en Bosnie. Au cours du voyage, elle commence à se remémorer son enfance, immédiatement après la seconde guerre mondiale. C'est donc la rencontre d'expériences issues de deux guerres différentes - la roue de l'Histoire tourne sur elle-même en imprimant sa trace.","",104,0,0,1.3304,7,1,Released,"",/eeUs9nuPTODkeNcPEsBw0kcOevW.jpg,"",Drame,"","",""
1555282,tt0406874,"Intox, chronique d'un fils de p...","Intox, chronique d'un fils de p...",fr,2004-04-21,"Simon, un jeune toxico, sort de prison. Il séduit Coralie, une adolescente rêveuse et naïve, et nous balade de dérives en galères dans une fable urbaine sans concessions.","",82,0,0,0.5203,8,1,Released,"",/7bnn16dogCHTTTzOITuDNyHF0As.jpg,"","","","",""
11081,tt0364045,"Taking Lives, destins violés",Taking Lives,en,2004-03-19,"Illeana Scott, profiler du FBI, sonde les esprits meurtriers. Sa méthode, basée sur l'instinct, lui permet de retrouver et de capturer les criminels recherchés les plus dangereux. A Montréal, une équipe de détectives fait appel à ses services pour tenter de pénétrer l'esprit aiguisé d'un serial killer. Après de longues et méticuleuses observations, elle émet une théorie : ce tueur-caméléon serait un """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""violeur de vies"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""", usurpant les destins et l'identité de ses victimes. Mais l'agent Scott se retrouve mise à l'écart par la police locale qui voit d'un mauvais œil ses méthodes de travail peu orthodoxes et ses dons hors du commun. Et lorsqu'elle s'engage dans une relation amoureuse complexe, la spécialiste commence à douter de ses capacités. Seule dans une ville hostile où elle ne peut faire confiance à personne, Illeana Scott se voit embarquée dans un voyage terrifiant.",Il devient ceux qu'il tue,103,45000000,65470529,7.0138,6.37,1804,Released,"",/ayNAHe6fOGJ92LTo0zCcB69EtTh.jpg,/7IciAaJltRsOohcz2JlkupIF1s9.jpg,Thriller,US,"fr, en","Village Roadshow Pictures, Atmosphere Entertainment MM, Warner Bros. Pictures"
41277,tt0366532,La Grande Séduction,La grande séduction,fr,2003-05-20,"À Sainte-Marie-La-Mauderne, un petit village portuaire, les habitants, autrefois de fiers pêcheurs, sont maintenant contraints de vivre des allocations gouvernementales. Au fil des chèques de prestations sociales, la fierté des villageois s'effrite et laisse place à la morosité, la torpeur et le désespoir. Après le départ du maire vers la grande ville, Germain, un des habitants, décide de prendre les choses en main. Afin de répondre aux exigences d'une entreprise qui cherche à y implanter une petite usine, il doit attirer un médecin dans le minuscule patelin. Or qui oserait venir se perdre dans une bourgade aussi reculée ?","",109,0,0,1.3812,6.9,93,Released,"",/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg,/sVvsR3Y6KRAgi2uu3hvqCyL1AUW.jpg,"Drame, Comédie",CA,fr,Max Films
49984,tt0194378,Silvia Prieto,Silvia Prieto,es,1999-02-24,"Dans cette hilarante comédie intemporelle signée Martín Rejtman, Rosario Bléfari nous offre une performance inoubliable dans son rôle de jeune femme délicieusement excentrique qui part en quête de sa propre identité dans un monde où les doubles se trouvent à chaque tournant.","",93,0,0,1.3505,7.1,54,Released,"",/kWOThUu0VF3quJRHFCvsxywy0Fb.jpg,/4NoosADizDFdr3KLOQ6C5cgSaNr.jpg,"Drame, Comédie",AR,es,R/M Films
56934,tt0212827,"Alma, la fiancée du vent",Bride of the Wind,en,2001-06-08,"Alma, la fiancée du vent est un film austro-germano-britannique réalisé par Bruce Beresford, sorti en 2001. Le titre du film fait directement référence à La Fiancée du vent, toile du peintre et écrivain autrichien Oskar Kokoschka, peinte au cours de sa liaison avec la jeune femme.","",99,0,419414,1.407,4.222,9,Released,"",/v3DDHvWV0MvUaYVYrpHCQ5PuAmy.jpg,"","Romance, Drame, Musique","GB, AT, DE",en,""
79045,tt0362059,Le p'tit curieux,Le p'tit curieux,fr,2004-04-28,"Clément, fils unique d'une maman divorcée depuis presqu'autant que son âge, est un petit garçon de neuf ans intelligent mais aussi très curieux. Lorsqu'il n'est pas à l'école, ne se déparant jamais de son appareil photo il sillonne inlassablement les vieilles rues de sa petite ville. Dans ce petit quartier où tout le monde se connaît, son passe-temps favori est d'observer les différentes grandes personnes, les photographiant sur le vif lorsqu'il est avec elles, et parfois aussi à la dérobée, pour essayer de comprendre le mode de vie des adultes, leurs comportements, les liens qui les unissent dans un même quartier, et découvrir les mystères de l'âge adulte et les secrets du bonheur au travers de ces rencontres. Il ne veut pas grandir mais il est très amoureux de son amie Astrid, un sentiment réciproque et tous les deux vivent une profonde tendresse l'un pour l'autre, au point de s'être déjà mutuellement promis l'un pour l'autre...","",97,0,0,1.1211,5.583,6,Released,"",/3KdMOOYg3SwU5i1g0C6yZCIxTuj.jpg,/di0wlQaImvY6x4SEo5GVaC3OwYh.jpg,"Comédie, Familial",FR,fr,"Les Aventuriers de l'Image, Les Films du Chantier"
