allocine_id,titre,annee,acteur
1614,La Brune brulante,1959,Paul Newman
1614,La Brune brulante,1959,Joanne Woodward
1614,La Brune brulante,1959,Joan Collins
2619,Le Pigeon,1959,Claudia Cardinale
2619,Le Pigeon,1959,Vittorio Gassman
2619,Le Pigeon,1959,Renato Salvatori
5180,Les Cavaliers,1959,Bing Russell
5180,Les Cavaliers,1959,Basil Ruysdael
5180,Les Cavaliers,1959,John Wayne
117,Autopsie d'un meurtre,1959,James Stewart
117,Autopsie d'un meurtre,1959,Lee Remick
117,Autopsie d'un meurtre,1959,Ben Gazzara
2590,La Belle au bois dormant,1959,Jeanine Forney
2590,La Belle au bois dormant,1959,Mary Costa
2590,La Belle au bois dormant,1959,Guy Chapelier
1742,L'Eau à la bouche,1960,Françoise Brion
1742,L'Eau à la bouche,1960,Bernadette Lafont
1742,L'Eau à la bouche,1960,Alexandra Stewart
2140,Les Yeux sans visage,1960,Pierre Brasseur
2140,Les Yeux sans visage,1960,Alida Valli
2140,Les Yeux sans visage,1960,Edith Scob
4916,Plein soleil,1960,Alain Delon
4916,Plein soleil,1960,Marie Laforêt
4916,Plein soleil,1960,Maurice Ronet
75222,Rocco et ses frères,1960,Alain Delon
75222,Rocco et ses frères,1960,Annie Girardot
75222,Rocco et ses frères,1960,Renato Salvatori
1884,Soudain l'été dernier,1960,Elizabeth Taylor
1884,Soudain l'été dernier,1960,Montgomery Clift
1884,Soudain l'été dernier,1960,Katharine Hepburn
1193,Voyage au centre de la Terre,1960,James Mason
1193,Voyage au centre de la Terre,1960,Pat Boone
1193,Voyage au centre de la Terre,1960,Diane Baker
4459,La Dolce Vita,1960,Marcello Mastroianni
4459,La Dolce Vita,1960,Anita Ekberg
4459,La Dolce Vita,1960,Anouk Aimée
837,Les Sept mercenaires,1961,Yul Brynner
837,Les Sept mercenaires,1961,Eli Wallach
837,Les Sept mercenaires,1961,Horst Buchholz
675,La Nuit,1961,Marcello Mastroianni
675,La Nuit,1961,Jeanne Moreau
675,La Nuit,1961,Monica Vitti
51887,"Elmer Gantry, le charlatan",1961,Burt Lancaster
51887,"Elmer Gantry, le charlatan",1961,Jean Simmons
51887,"Elmer Gantry, le charlatan",1961,John McIntire
4542,Un Taxi pour Tobrouk,1961,Ellen Bahl
4542,Un Taxi pour Tobrouk,1961,Roland Malet
4542,Un Taxi pour Tobrouk,1961,Roland Menard
7121,Exodus,1961,Paul Newman
7121,Exodus,1961,Eva Marie Saint
7121,Exodus,1961,Ralph Richardson
5141,Les Deux Cavaliers,1961,James Stewart
5141,Les Deux Cavaliers,1961,Richard Widmark
5141,Les Deux Cavaliers,1961,Shirley Jones
108781,"Nuit noire, 17 octobre 1961",1961,Thierry Fortineau
108781,"Nuit noire, 17 octobre 1961",1961,Lyèce Boukhitine
108781,"Nuit noire, 17 octobre 1961",1961,Frank Berjot
4129,La Victime,1961,Dirk Bogarde
4129,La Victime,1961,Sylvia Syms
4129,La Victime,1961,Dennis Price
5815,L'Ile nue,1961,Nobuko Otowa
5815,L'Ile nue,1961,Taiji Tonoyama
5815,L'Ile nue,1961,Shinji Tanaka
7545,Jugement à Nuremberg,1961,Spencer Tracy
7545,Jugement à Nuremberg,1961,Marlene Dietrich
7545,Jugement à Nuremberg,1961,Richard Widmark
47970,Les Quatre cavaliers de l'apocalypse,1962,Glenn Ford
47970,Les Quatre cavaliers de l'apocalypse,1962,Ingrid Thulin
47970,Les Quatre cavaliers de l'apocalypse,1962,Charles Boyer
4380,Les Innocents,1962,Deborah Kerr
4380,Les Innocents,1962,Michael Redgrave
4380,Les Innocents,1962,Megs Jenkins
1191,Cléo De 5 À 7,1962,Corinne Marchand
1191,Cléo De 5 À 7,1962,Antoine Bourseiller
1191,Cléo De 5 À 7,1962,Dominique Davray
16259,La Rumeur,1962,Audrey Hepburn
16259,La Rumeur,1962,Shirley MacLaine
16259,La Rumeur,1962,Miriam Hopkins
6299,Boccace 70,1962,Romy Schneider
6299,Boccace 70,1962,Anita Ekberg
6299,Boccace 70,1962,Marisa Solinas
15876,Un Singe en hiver,1962,Jean-Paul Belmondo
15876,Un Singe en hiver,1962,Jean Gabin
15876,Un Singe en hiver,1962,Noël Roquevert
36150,Seuls sont les indomptés,1962,Kirk Douglas
36150,Seuls sont les indomptés,1962,Gena Rowlands
36150,Seuls sont les indomptés,1962,Walter Matthau
33427,Le Jour le plus long,1962,Henry Fonda
33427,Le Jour le plus long,1962,Bourvil
33427,Le Jour le plus long,1962,Richard Burton
5140,L'Homme qui tua Liberty Valance,1962,John Wayne
5140,L'Homme qui tua Liberty Valance,1962,James Stewart
5140,L'Homme qui tua Liberty Valance,1962,Lee Marvin
4607,Eva,1962,Jeanne Moreau
4607,Eva,1962,Stanley Baker
4607,Eva,1962,Virna Lisi
8672,Coups de feu dans la Sierra,1962,Randolph Scott
8672,Coups de feu dans la Sierra,1962,Joel McCrea
8672,Coups de feu dans la Sierra,1962,Mariette Hartley
226,Lolita,1962,James Mason
226,Lolita,1962,Sue Lyon
226,Lolita,1962,Peter Sellers
50471,Cybèle ou Les Dimanches de Ville d'Avray,1962,Hardy Krüger
50471,Cybèle ou Les Dimanches de Ville d'Avray,1962,Nicole Courcel
50471,Cybèle ou Les Dimanches de Ville d'Avray,1962,Patricia Gozzi
918,Le Doulos,1963,Jean-Paul Belmondo
918,Le Doulos,1963,Serge Reggiani
918,Le Doulos,1963,Michel Piccoli
464,La Baie des Anges,1963,Jeanne Moreau
464,La Baie des Anges,1963,Claude Mann
464,La Baie des Anges,1963,Paul Guers
30494,Le Prix d'un homme,1963,Richard Harris
30494,Le Prix d'un homme,1963,Rachel Roberts
30494,Le Prix d'un homme,1963,Alan Badel
337,Huit et demi,1963,Marcello Mastroianni
337,Huit et demi,1963,Anouk Aimée
337,Huit et demi,1963,Sandra Milo
56733,Un été violent,1963,Eleonora Rossi Drago
56733,Un été violent,1963,Jean-Louis Trintignant
56733,Un été violent,1963,Jacqueline Sassard
103716,Harakiri,1963,Tatsuya Nakadai
103716,Harakiri,1963,Shima Iwashita
103716,Harakiri,1963,Akira Ishihama
51105,Le Plus sauvage d'entre tous,1963,Paul Newman
51105,Le Plus sauvage d'entre tous,1963,Melvyn Douglas
51105,Le Plus sauvage d'entre tous,1963,Patricia Neal
2384,Cléopâtre,1963,Rex Harrison
2384,Cléopâtre,1963,Richard Burton
2384,Cléopâtre,1963,Elizabeth Taylor
42089,La Taverne de l'Irlandais,1963,John Wayne
42089,La Taverne de l'Irlandais,1963,Lee Marvin
42089,La Taverne de l'Irlandais,1963,Elizabeth Allen
4327,Les Tontons flingueurs,1963,Lino Ventura
4327,Les Tontons flingueurs,1963,Bernard Blier
4327,Les Tontons flingueurs,1963,Francis Blanche
31427,"Un monde fou, fou, fou, fou",1964,Spencer Tracy
31427,"Un monde fou, fou, fou, fou",1964,Milton Berle
31427,"Un monde fou, fou, fou, fou",1964,Sid Caesar
81253,L'Homme de Rio,1964,Jean-Paul Belmondo
81253,L'Homme de Rio,1964,Françoise Dorléac
81253,L'Homme de Rio,1964,Jean Servais
495,Les Parapluies de Cherbourg,1964,Catherine Deneuve
495,Les Parapluies de Cherbourg,1964,Nino Castelnuovo
495,Les Parapluies de Cherbourg,1964,Anne Vernon
6946,Cent mille dollars au soleil,1964,Jean-Paul Belmondo
6946,Cent mille dollars au soleil,1964,Lino Ventura
6946,Cent mille dollars au soleil,1964,Bernard Blier
520,"Freud, passions secrètes",1964,Montgomery Clift
520,"Freud, passions secrètes",1964,Susannah York
520,"Freud, passions secrètes",1964,Larry Parks
2742,Le Sport favori de l'homme,1964,Rock Hudson
2742,Le Sport favori de l'homme,1964,Paula Prentiss
2742,Le Sport favori de l'homme,1964,Roscoe Karns
41169,Le Train,1964,Burt Lancaster
41169,Le Train,1964,Paul Scofield
41169,Le Train,1964,Jeanne Moreau
7546,La Femme des sables,1964,Kyôko Kishida
7546,La Femme des sables,1964,Eiji Okada
7546,La Femme des sables,1964,Hiroko Ito
8186,Les Barbouzes,1964,Lino Ventura
8186,Les Barbouzes,1964,Francis Blanche
8186,Les Barbouzes,1964,Bernard Blier
3639,Mariage à l'Italienne,1964,Sophia Loren
3639,Mariage à l'Italienne,1964,Marcello Mastroianni
3639,Mariage à l'Italienne,1964,Aldo Puglisi
188362,Fantômes à Rome,1965,Marcello Mastroianni
188362,Fantômes à Rome,1965,Belinda Lee
188362,Fantômes à Rome,1965,Sandra Milo
5220,Le Bourreau,1965,Maria Isbert
5220,Le Bourreau,1965,Julia Caba Alba
5220,Le Bourreau,1965,Nino Manfredi
11199,Le Corniaud,1965,Louis de Funès
11199,Le Corniaud,1965,Bourvil
11199,Le Corniaud,1965,Jacques Ary
3823,La Vieille dame indigne,1965,Sylvie
3823,La Vieille dame indigne,1965,Victor Lanoux
3823,La Vieille dame indigne,1965,Jean Bouise
2170,Major Dundee,1965,Charlton Heston
2170,Major Dundee,1965,Richard Harris
2170,Major Dundee,1965,Jim Hutton
46834,"Chut, Chut, chère Charlotte",1965,Bette Davis
46834,"Chut, Chut, chère Charlotte",1965,Olivia de Havilland
46834,"Chut, Chut, chère Charlotte",1965,Joseph Cotten
87989,"Alphaville, une étrange aventure de Lemmy Caution",1965,Eddie Constantine
87989,"Alphaville, une étrange aventure de Lemmy Caution",1965,Anna Karina
87989,"Alphaville, une étrange aventure de Lemmy Caution",1965,Akim Tamiroff
1140,Paris vu par...,1965,Barbara Wilkind
1140,Paris vu par...,1965,François Chappey
1140,Paris vu par...,1965,Jean-Pierre Andreani
3507,Sa Majesté des mouches,1965,James Aubrey
3507,Sa Majesté des mouches,1965,Tom Chapin
3507,Sa Majesté des mouches,1965,Hugh Edwards
43617,Cyclone à la Jamaïque,1965,Anthony Quinn
43617,Cyclone à la Jamaïque,1965,James Coburn
43617,Cyclone à la Jamaïque,1965,Dennis Price
4465,L'Obsédé,1965,Terence Stamp
4465,L'Obsédé,1965,Samantha Eggar
4465,L'Obsédé,1965,Mona Washbourne
2185,Shock Corridor,1965,Gene Evans
2185,Shock Corridor,1965,Constance Towers
2185,Shock Corridor,1965,Peter Breck
58870,Le Chevalier des sables,1965,Elizabeth Taylor
58870,Le Chevalier des sables,1965,Richard Burton
58870,Le Chevalier des sables,1965,Eva Marie Saint
30495,Ipcress - Danger immédiat,1965,Michael Caine
30495,Ipcress - Danger immédiat,1965,Max Faulkner
30495,Ipcress - Danger immédiat,1965,Richard Burrell
107609,Juliette des esprits,1965,Giulietta Masina
107609,Juliette des esprits,1965,Sandra Milo
107609,Juliette des esprits,1965,Valeska Gert
270,Pierrot le Fou,1965,Jean-Paul Belmondo
270,Pierrot le Fou,1965,Anna Karina
270,Pierrot le Fou,1965,Samuel Fuller
10565,Les Tontons farceurs,1965,Jerry Lewis
10565,Les Tontons farceurs,1965,Donna Butterworth
10565,Les Tontons farceurs,1965,Sebastian Cabot
238,La Mélodie du bonheur,1966,Julie Andrews
238,La Mélodie du bonheur,1966,Christopher Plummer
238,La Mélodie du bonheur,1966,Richard Haydn
51927,Solo pour une blonde,1966,Mickey Spillane
51927,Solo pour une blonde,1966,Shirley Eaton
51927,Solo pour une blonde,1966,Lloyd Nolan
100714,Pour une poignée de dollars,1966,Clint Eastwood
100714,Pour une poignée de dollars,1966,Gian Maria Volontè
100714,Pour une poignée de dollars,1966,Marianne Koch
2147,Bunny Lake a disparu,1966,Carol Lynley
2147,Bunny Lake a disparu,1966,Keir Dullea
2147,Bunny Lake a disparu,1966,Martita Hunt
1211,Masculin Féminin,1966,Jean-Pierre Léaud
1211,Masculin Féminin,1966,Chantal Goya
1211,Masculin Féminin,1966,Marlène Jobert
4488,Au hasard Balthazar,1966,Anne Wiazemsky
4488,Au hasard Balthazar,1966,Francois Lafarge
4488,Au hasard Balthazar,1966,Philippe Asselin
46973,Arabesque,1966,Gregory Peck
46973,Arabesque,1966,Sophia Loren
46973,Arabesque,1966,Alan Badel
40613,Parlons femmes,1966,Vittorio Gassman
40613,Parlons femmes,1966,Sylva Koscina
40613,Parlons femmes,1966,Antonella Lualdi
3010,Comment voler un million de dollars,1966,Audrey Hepburn
3010,Comment voler un million de dollars,1966,Peter O'Toole
3010,Comment voler un million de dollars,1966,Eli Wallach
929,Et pour quelques dollars de plus,1966,Clint Eastwood
929,Et pour quelques dollars de plus,1966,Lee Van Cleef
929,Et pour quelques dollars de plus,1966,Gian Maria Volontè
76484,Le Deuxième souffle,1966,Lino Ventura
76484,Le Deuxième souffle,1966,Paul Meurisse
76484,Le Deuxième souffle,1966,Michel Constantin
4307,La Grande Vadrouille,1966,Bourvil
4307,La Grande Vadrouille,1966,Louis de Funès
4307,La Grande Vadrouille,1966,Claudio Brook
3926,La Canonnière du Yang-Tse,1967,Steve McQueen
3926,La Canonnière du Yang-Tse,1967,Candice Bergen
3926,La Canonnière du Yang-Tse,1967,Richard Attenborough
2871,La Dixième victime,1967,Marcello Mastroianni
2871,La Dixième victime,1967,Ursula Andress
2871,La Dixième victime,1967,Elsa Martinelli
479,Les Demoiselles de Rochefort,1967,Catherine Deneuve
479,Les Demoiselles de Rochefort,1967,Françoise Dorléac
479,Les Demoiselles de Rochefort,1967,Anne Germain
121907,Seconds - L'Opération diabolique,1967,Rock Hudson
121907,Seconds - L'Opération diabolique,1967,Salome Jens
121907,Seconds - L'Opération diabolique,1967,Will Geer
45570,Hombre,1967,Paul Newman
45570,Hombre,1967,Fredric March
45570,Hombre,1967,Richard Boone
34,Accident,1967,Ann Firbank
34,Accident,1967,Dirk Bogarde
34,Accident,1967,Stanley Baker
38384,La Grande combine,1967,Jack Lemmon
38384,La Grande combine,1967,Walter Matthau
38384,La Grande combine,1967,Ron Rich
6911,Propriété interdite,1967,Natalie Wood
6911,Propriété interdite,1967,Robert Redford
6911,Propriété interdite,1967,Charles Bronson
9196,Batman,1967,Adam West
9196,Batman,1967,Burt Ward
9196,Batman,1967,Cesar Romero
45365,Les Douze salopards,1967,Rocky Taylor
45365,Les Douze salopards,1967,Lee Marvin
45365,Les Douze salopards,1967,Ernest Borgnine
11708,Oscar,1967,Louis de Funès
11708,Oscar,1967,Claude Rich
11708,Oscar,1967,Mario David
27797,L'Etranger,1967,Marcello Mastroianni
27797,L'Etranger,1967,Anna Karina
27797,L'Etranger,1967,Bruno Cremer
45039,L'Affaire Al Capone,1967,Jason Robards
45039,L'Affaire Al Capone,1967,George Segal
45039,L'Affaire Al Capone,1967,Ralph Meeker
40646,Luke la main froide,1967,Paul Newman
40646,Luke la main froide,1967,George Kennedy
40646,Luke la main froide,1967,J.D. Cannon
4311,Casino Royale,1967,Peter Sellers
4311,Casino Royale,1967,David Niven
4311,Casino Royale,1967,Orson Welles
2836,Prima della Rivoluzione,1968,Adriana Asti
2836,Prima della Rivoluzione,1968,Francesco Barilli
2836,Prima della Rivoluzione,1968,Allen Midgette
127,Le Bal des vampires,1968,Roman Polanski
127,Le Bal des vampires,1968,Jack MacGowran
127,Le Bal des vampires,1968,Sharon Tate
42379,Dans la chaleur de la nuit,1968,Sidney Poitier
42379,Dans la chaleur de la nuit,1968,Rod Steiger
42379,Dans la chaleur de la nuit,1968,Warren Oates
19395,"Le Bon, la brute et le truand",1968,Clint Eastwood
19395,"Le Bon, la brute et le truand",1968,Eli Wallach
19395,"Le Bon, la brute et le truand",1968,Lee Van Cleef
12037,Le Pacha,1968,Jean Gabin
12037,Le Pacha,1968,Dany Carrel
12037,Le Pacha,1968,Jean Gaven
3070,De sang-froid,1968,Jeff Corey
3070,De sang-froid,1968,Paul Stewart
3070,De sang-froid,1968,Robert Blake
1332,L'Homme qui ment,1968,Jean-Louis Trintignant
1332,L'Homme qui ment,1968,Sylvie Breal
1332,L'Homme qui ment,1968,Zuzana Kocurikova
2163,"Je t'aime, je t'aime",1968,Claude Rich
2163,"Je t'aime, je t'aime",1968,Olga Georges-Picot
2163,"Je t'aime, je t'aime",1968,Anouk Ferjac
12791,La Planète des singes,1968,Charlton Heston
12791,La Planète des singes,1968,Roddy McDowall
12791,La Planète des singes,1968,Kim Hunter
5405,Les Idoles,1968,Bulle Ogier
5405,Les Idoles,1968,Pierre Clémenti
5405,Les Idoles,1968,Jean-Pierre Kalfon
12621,Le Plongeon,1968,Burt Lancaster
12621,Le Plongeon,1968,Janet Landgard
12621,Le Plongeon,1968,Janice Rule
7120,Rosemary's Baby,1968,Mia Farrow
7120,Rosemary's Baby,1968,John Cassavetes
7120,Rosemary's Baby,1968,Ruth Gordon
42794,Le Détective,1968,Frank Sinatra
42794,Le Détective,1968,Lee Remick
42794,Le Détective,1968,Ralph Meeker
36629,Le Cerveau,1969,David Niven
36629,Le Cerveau,1969,Jean-Paul Belmondo
36629,Le Cerveau,1969,Bourvil
87855,Chronique morave,1969,Vladimir Mensik
87855,Chronique morave,1969,Vlastimil Brodsky
87855,Chronique morave,1969,Radoslav Brzobohaty
178,Easy Rider,1969,Peter Fonda
178,Easy Rider,1969,Dennis Hopper
178,Easy Rider,1969,Jack Nicholson
2466,Guêpier pour trois abeilles,1969,Rex Harrison
2466,Guêpier pour trois abeilles,1969,Susan Hayward
2466,Guêpier pour trois abeilles,1969,Cliff Robertson
5927,Eros + Massacre,1969,Mariko Okada
5927,Eros + Massacre,1969,Toshiyuki Hosokawa
5927,Eros + Massacre,1969,Yoko Kusonoki
17,Macadam Cowboy,1969,Dustin Hoffman
17,Macadam Cowboy,1969,Jon Voight
17,Macadam Cowboy,1969,Ruth White
1367,More,1969,Mimsy Farmer
1367,More,1969,Klaus Grünberg
1367,More,1969,Michel Chanderli
137321,L'ardoise,1970,Salvatore Adamo
137321,L'ardoise,1970,Michel Constantin
137321,L'ardoise,1970,Elisabeth Wiener
401,Charles mort ou vif,1970,François Simon
401,Charles mort ou vif,1970,Marcel Robert
401,Charles mort ou vif,1970,Marie-Claire Dufour
1133,La Nuit des morts-vivants,1970,Duane Jones
1133,La Nuit des morts-vivants,1970,Judith O'Dea
1133,La Nuit des morts-vivants,1970,Karl Hardman
18416,Fantômes a l'italienne,1970,Sophia Loren
18416,Fantômes a l'italienne,1970,Vittorio Gassman
18416,Fantômes a l'italienne,1970,Mario Adorf
512,Médée,1970,Maria Callas
512,Médée,1970,Massimo Girotti
512,Médée,1970,Guiseppe Gentile
56,Aladin et la lampe merveilleuse,1970,Gaston Guez
56,Aladin et la lampe merveilleuse,1970,Claire Guibert
56,Aladin et la lampe merveilleuse,1970,René Hiéronimus
6954,Le Petit Garcon,1970,Tetsuo Abe
6954,Le Petit Garcon,1970,Tsuyoshi Kinoshita
6954,Le Petit Garcon,1970,Akiko Koyama
559,Butch Cassidy et le Kid,1970,Paul Newman
559,Butch Cassidy et le Kid,1970,Robert Redford
559,Butch Cassidy et le Kid,1970,Katharine Ross
44032,100 dollars pour un shérif,1970,John Wayne
44032,100 dollars pour un shérif,1970,Glen Campbell
44032,100 dollars pour un shérif,1970,Kim Darby
3038,Promenade avec l'amour et la mort,1970,Assi Dayan
3038,Promenade avec l'amour et la mort,1970,Anjelica Huston
3038,Promenade avec l'amour et la mort,1970,Michael Gough
6105,La Horse,1970,Jean Gabin
6105,La Horse,1970,Danièle Ajoret
6105,La Horse,1970,Michel Barbey
29716,L'Enfant sauvage,1970,Jean-Pierre Cargol
29716,L'Enfant sauvage,1970,François Truffaut
29716,L'Enfant sauvage,1970,Jean Dasté
4599,Le Boucher,1970,Stéphane Audran
4599,Le Boucher,1970,Jean Yanne
4599,Le Boucher,1970,Antonio Passalia
18083,Alice's Restaurant,1970,Arlo Guthrie
18083,Alice's Restaurant,1970,Patricia Queen
18083,Alice's Restaurant,1970,James Broderick
7573,Solo,1970,Jean-Pierre Mocky
7573,Solo,1970,Denis Le Guillou
7573,Solo,1970,Anne Deleuze
38383,Borsalino,1970,Jean-Paul Belmondo
38383,Borsalino,1970,Alain Delon
38383,Borsalino,1970,André Bollet
46736,Les Caprices de Marie,1970,Philippe Noiret
46736,Les Caprices de Marie,1970,Bert Convy
46736,Les Caprices de Marie,1970,Valentina Cortese
182272,Carmen Baby,1970,Uta Levka
182272,Carmen Baby,1970,Claus Ringer
182272,Carmen Baby,1970,Carl Möhner
3005,Dillinger est mort,1970,Michel Piccoli
3005,Dillinger est mort,1970,Anita Pallenberg
3005,Dillinger est mort,1970,Annie Girardot
118827,Deux salopards en enfer,1970,George Hilton
118827,Deux salopards en enfer,1970,Klaus Kinski
118827,Deux salopards en enfer,1970,Ray Saunders
5442,Les Choses de la vie,1970,Michel Piccoli
5442,Les Choses de la vie,1970,Romy Schneider
5442,Les Choses de la vie,1970,Lea Massari
66974,Objectif vérité,1970,Robert Forster
66974,Objectif vérité,1970,Verna Bloom
66974,Objectif vérité,1970,Peter Bonerz
1419,Zabriskie Point,1970,Mark Frechette
