allocine_id,titre,titre_original,annee,tmdb_id,imdb_id,tmdb_titre,tmdb_titre_original,tmdb_annee,match_score,match_type
58172,Parfum d'absinthe,Was nützt die Liebe in Gedanken,2004,1962,tt0325733,Parfum d'absinthe,Was nützt die Liebe in Gedanken,2004,1,excellent
57040,Mon trésor,Or,2004,1918,tt0388311,Mon trésor,אור,2004,1,excellent
57543,Voyage en famille,Familia rodante,2004,79767,tt0359254,Voyage en famille,Familia rodante,2004,1,excellent
57550,Kamchatka,"",2004,,"","","",,,aucun
58340,Elle critique tout !,"",2004,574000,tt0396577,Elle critique tout !,Elle critique tout !,2004,1,excellent
26358,Azé,"",2004,,"","","",,,aucun
54783,Le Marchand de Venise,The Merchant of Venice,2004,11162,tt0379889,Le Marchand de Venise,The Merchant of Venice,2004,1,excellent
53219,Les Dalton,"",2004,10870,tt0368668,Les Dalton,Les Dalton,2004,1,excellent
46864,Blade: Trinity,"",2004,36648,tt0359013,Blade : Trinity,Blade: Trinity,2004,1,excellent
54021,Bridget Jones : l'âge de raison,Bridget Jones : The Edge of Reason,2004,9801,tt0317198,Bridget Jones : L'Âge de raison,Bridget Jones: The Edge of Reason,2004,1,excellent
55987,"Maria, pleine de grâce",Maria Full of Grace,2004,436,tt0390221,"Maria, pleine de grâce","María, llena eres de gracia",2004,1,excellent
58196,"Plume, le petit ours polaire",Der kleine Eisbär,2004,76797,tt0435683,Plume : Le visiteur du Pôle Sud,Der kleine Eisbär - Besuch vom Südpol,2004,0.863,bon
56828,À tout de suite,"",2004,78293,tt0407342,À tout de suite,À tout de suite,2004,1,excellent
57894,Les 3 Rois Mages,Los Reyes Magos,2004,22503,tt0400771,Les 3 Rois Mages,Los reyes magos,2003,0.96,excellent
57542,Tabous,Zohre et Manouchehr,2004,489238,tt0435878,تابو (زهره و منوچهر),تابو (زهره و منوچهر),2004,0.2,faible
57412,Café lumière,Kôhî jikô,2004,52512,tt0412596,Café Lumière,珈琲時光,2004,1,excellent
50413,L'Ennemi naturel,"",2004,60607,tt0375553,L'Ennemi naturel,L'Ennemi naturel,2004,1,excellent
54147,Mê Thao il fut un temps,Me Thao - Thoi vang bong,2004,270395,tt0356926,Mê Thao : Il fut un temps,Mê Thảo - thời vang bóng,2002,0.9,bon
40083,Moments choisis des histoire(s) du cinéma,"",2004,,"","","",,,aucun
50581,Ocean's Twelve,"",2004,163,tt0349903,Ocean's Twelve,Ocean's Twelve,2004,1,excellent
54222,Le dernier trappeur,"",2004,13678,tt0395514,Le Dernier Trappeur,Le Dernier Trappeur,2004,1,excellent
55681,Un petit jeu sans conséquence,"",2004,40187,tt0429203,Un petit jeu sans conséquence,Un petit jeu sans conséquence,2004,1,excellent
58532,Saraband,"",2004,55650,tt0299478,Saraband,Saraband,2003,0.96,excellent
56738,Les temps qui changent,"",2004,38021,tt0399738,Les temps qui changent,Les temps qui changent,2004,1,excellent
12917,La Flibustière des Antilles,Anne of the Indies,2004,,"","","",,,aucun
54990,Un Noël de folie !,Christmas with the Kranks,2004,13673,tt0388419,Un Noël de folie !,Christmas with the Kranks,2004,1,excellent
37997,Famille à louer,Surviving Christmas,2004,15566,tt0252028,Famille à louer,Surviving Christmas,2004,1,excellent
54514,On dirait le sud,"",2004,272891,tt0351517,On dirait le sud,On dirait le sud,2002,0.9,bon
57576,En chantant derrière les paravents,Cantando dietro i paraventi,2004,81697,tt0327546,En chantant derrière les paravents,Cantando dietro i paraventi,2003,0.96,excellent
56115,Aliénations,"",2004,992103,tt0416467,Aliénations,Aliénations,2004,1,excellent
58341,Dias de campo,"",2004,330857,tt0431736,Journées à la campagne,Días de campo,2004,1,excellent
58863,Voyage dans l'irréalité immédiate,"",2004,,"","","",,,aucun
58561,La Petite fadette (TV),"",2004,,"","","",,,aucun
59171,Mikey and Nicky,"",2004,,"","","",,,aucun
46317,Les Désastreuses aventures des orphelins Baudelaire,Lemony Snicket's A Series of Unfortunate Events,2004,11774,tt0339291,Les Désastreuses Aventures des orphelins Baudelaire,Lemony Snicket's A Series of Unfortunate Events,2004,1,excellent
53023,Benjamin Gates et le Trésor des Templiers,National Treasure,2004,2059,tt0368891,Benjamin Gates et le Trésor des Templiers,National Treasure,2004,1,excellent
55662,Rois & reine,"",2004,44524,tt0344273,Rois et Reine,Rois et Reine,2004,0.872,bon
55678,Coup de foudre à Bollywood,Bride and Prejudice,2004,57825,tt0361411,Coup de foudre à Bollywood,Bride & Prejudice,2004,1,excellent
25663,Tatouage,Irezumi,2004,35018,tt0200740,Tatouage,刺青,1966,0.8,incertain
57401,Les soeurs fâchées,"",2004,1935,tt0410639,Les Sœurs fâchées,Les Sœurs fâchées,2004,1,excellent
50687,"Massai, les guerriers de la pluie","",2004,74684,tt0348847,"Massaï, les guerriers de la pluie","Massaï, les guerriers de la pluie",2004,1,excellent
55501,Victoire,"",2004,79357,tt0396266,Victoire,Victoire,2004,1,excellent
58438,L'Amitié plus forte que la haine,"",2004,,"","","",,,aucun
5924,Tuez Charley Varrick!,Charley Varrick,2004,,"","","",,,aucun
48397,Girl Next Door,The Girl Next Door,2004,10591,tt0265208,Girl Next Door,The Girl Next Door,2004,1,excellent
55429,The Grudge,"",2004,1970,tt0391198,The Grudge,The Grudge,2004,1,excellent
52426,Irrésistible Alfie,Alfie,2004,8849,tt0375173,Irrésistible Alfie,Alfie,2004,1,excellent
48414,Nous étions libres,Head in the clouds,2004,18804,tt0338097,Nous étions libres,Head in the Clouds,2004,1,excellent
54210,A boire,"",2004,45829,tt0396955,À boire,À boire,2004,1,excellent
53878,Le Silence,"",2004,239902,tt0380710,Le Silence,Le Silence,2004,1,excellent
57039,Dans les champs de bataille,Maarek Hob,2004,125741,tt0415955,Dans les champs de bataille,Maarek hob,2004,1,excellent
57406,The Corporation,"",2004,11420,tt0379225,The Corporation,The Corporation,2003,0.96,excellent
57486,Et les lâches s'agenouillent...,Cowards Bend the Knee,2004,,"","","",,,aucun
51115,Alexandre,Alexander,2005,1966,tt0346491,Alexandre,Alexander,2004,0.96,excellent
58349,La Chute,Der Untergang,2005,613,tt0363163,La Chute,Der Untergang,2004,0.96,excellent
53364,A corps perdus,Non ti muovere,2005,16729,tt0330702,À corps perdus,Non ti muovere,2004,0.96,excellent
51450,Le plus beau jour de ma vie,"",2005,49715,tt0433020,Le Plus Beau Jour de ma vie,Le Plus Beau Jour de ma vie,2005,1,excellent
54018,Terre et cendres,Khâkestar-o-khâk,2005,,"","","",,,aucun
56428,Tu vas rire mais je te quitte,"",2005,49888,tt0400897,"Tu vas rire, mais je te quitte","Tu vas rire, mais je te quitte",2005,1,excellent
51439,L'Autre rive,Undertow,2005,16131,tt0360130,L'Autre Rive,Undertow,2004,0.96,excellent
58139,Tu marcheras sur l'eau,Walk On Water,2005,,"","","",,,aucun
58197,Voyage en mémoires indiennes,One of many,2005,629713,tt0439036,Voyage en memoires indiennes,Voyage en memoires indiennes,2004,0.96,excellent
50409,Le Château ambulant,Hauru no ugoku shiro,2005,4935,tt0347149,Le Château ambulant,ハウルの動く城,2004,0.96,excellent
52139,Le Fantôme de l'Opéra,Andrew Lloyd Webber's The phantom of the opera,2005,9833,tt0293508,Le Fantôme de l’Opéra,The Phantom of the Opera,2004,0.96,excellent
53108,Innocence,"",2005,33623,tt0375233,Innocence,Innocence,2005,1,excellent
55904,"L'Un reste, l'autre part","",2005,59565,tt0423442,"L'un reste, l'autre part","L'un reste, l'autre part",2005,1,excellent
57827,Melinda et Melinda,Melinda and Melinda,2005,9688,tt0378947,Melinda et Melinda,Melinda and Melinda,2004,0.96,excellent
58181,Terre promise,Promised Land,2005,48870,tt0424365,Terre promise,Ha-Aretz Hamuvtachat,2004,0.96,excellent
57414,Ayurveda,"",2005,73981,tt0221809,Ayurveda,Ayurveda: Art of Being,2001,0.8,incertain
51740,Les Ex de mon mec,Little Black Book,2005,14846,tt0361841,Les Ex de mon mec,Little Black Book,2004,0.96,excellent
54357,Rêves de sable,Khab-e khak,2005,,"","","",,,aucun
52316,The Machinist,"",2005,4553,tt0361862,The Machinist,The Machinist,2004,0.96,excellent
51594,"Closer, entre adultes consentants",Closer,2005,2288,tt0376541,"Closer, entre adultes consentants",Closer,2004,0.96,excellent
57037,Mon ami Machuca,Machuca,2005,12086,tt0378284,Mon ami Machuca,Machuca,2004,0.96,excellent
57488,L'Empreinte de la mort,Wake of Death,2005,14172,tt0367478,L'empreinte de la Mort,Wake of Death,2004,0.96,excellent
57041,Le Livre de Jérémie,The Heart Is Deceitful Above All Things,2005,26579,tt0368774,Le Livre de Jérémie,The Heart Is Deceitful Above All Things,2004,0.96,excellent
57757,Criminal.,"",2005,14198,tt0362526,Criminal,Criminal,2004,0.96,excellent
28695,Nèg Maron,"",2005,73119,tt0432991,Nèg maron,Nèg maron,2005,1,excellent
54485,Mon ange,"",2005,,"","","",,,aucun
58247,Garçon stupide,"",2005,12453,tt0419766,Garçon stupide,Garçon stupide,2004,0.96,excellent
50453,Et si je parle,"",2005,574490,tt0400414,Et si je parle,Et si je parle,2005,1,excellent
58393,Quand je serai star,"",2005,380268,tt0434548,Quand je serai star,Quand je serai star,2005,1,excellent
58958,"Fables d'été, fables d'hiver","",2005,,"","","",,,aucun
48371,Aviator,The Aviator,2005,2567,tt0338751,Aviator,The Aviator,2004,0.96,excellent
55567,Lolita malgré moi,Mean Girls,2005,10625,tt0377092,Lolita malgré moi,Mean Girls,2004,0.96,excellent
41236,Rencontre à Wicker Park,Wicker Park,2005,11208,tt0324554,Rencontre à Wicker Park,Wicker Park,2004,0.96,excellent
57423,Les Bouchers verts,De Gronne slagtere,2005,4972,tt0342492,Les Bouchers verts,De grønne slagtere,2003,0.9,bon
57615,La Marche de l'Empereur,"",2005,1667,tt0428803,La Marche de l'empereur,La Marche de l'empereur,2005,1,excellent
58348,Prendre femme,Ve'Lakhta Lehe Isha,2005,6690,tt0426279,Prendre femme,ולקחת לך אישה,2004,0.96,excellent
872,La Rage du tigre,Xin du bi dao,2005,28039,tt0069518,La Rage du tigre,新獨臂刀,1971,0.8,incertain
58063,Bukowski,Bukowski : Born Into This,2005,16765,tt0342150,Bukowski,Bukowski: Born Into This,2003,0.9,bon
54124,Lila dit ça,"",2005,46825,tt0424237,Lila dit ça,Lila dit ça,2005,1,excellent
54646,Matrubhoomi un monde sans femmes,Matrubhoomi,2005,127763,tt0379375,"Matrubhoomi, un monde sans femmes",मातृभूमि,2005,1,excellent
53810,Schultze gets the Blues,"",2005,9483,tt0388395,Schultze Gets the Blues,Schultze Gets the Blues,2003,0.9,bon
57924,Tellement proches !,Seres queridos,2005,5960,tt0376177,Tellement proches !,Seres queridos,2004,0.96,excellent
54033,"Après, un voyage dans le Rwanda","",2005,1068582,tt0436074,"Après, un voyage dans le Rwanda","Après, un voyage dans le Rwanda",2005,1,excellent
58000,La Vie de Michel Muller est plus belle que la vôtre,"",2005,126547,tt0436873,La vie de Michel Muller est plus belle que la vôtre,La vie de Michel Muller est plus belle que la vôtre,2005,1,excellent
58064,"J'aime la vie, je fais du vélo, je vais au cinéma","",2005,800433,tt0437261,"J'aime la vie, je fais du vélo, je vais au cinéma","J'aime la vie, je fais du vélo, je vais au cinéma",2005,1,excellent
58491,André Valente,"",2005,408204,tt0419445,André Valente,André Valente,2004,0.96,excellent
108949,Les Bas-fonds de Frisco,Thieves' Highway,2005,,"","","",,,aucun
5177,Madame et ses flirts,The Palm Beach Story,2005,,"","","",,,aucun
49935,Danny the Dog,"",2005,10027,tt0342258,Danny the Dog,Unleashed,2005,1,excellent
53097,Mar adentro,"",2005,1913,tt0369702,Mar adentro,Mar adentro,2004,0.96,excellent
53298,Espace détente,"",2005,18825,tt0409937,Espace détente,Espace détente,2005,1,excellent
48273,Le Manège enchanté,The Magic Roundabout Movie,2005,16455,tt0339334,"Pollux, le manège enchanté",The Magic Roundabout,2005,0.938,bon
55502,L'Ex femme de ma vie,"",2005,497042,tt0255152,L'Ex-femme de ma vie,L'Ex-femme de ma vie,1989,0.8,incertain
57828,La Voix des morts,White Noise,2005,11804,tt0375210,La Voix des morts,White Noise,2005,1,excellent
5722,"Edvard Munch, la danse de la vie",Edvard Munch,2005,50254,tt0074462,"Edvard Munch, la danse de la vie",Edvard Munch,1974,0.8,incertain
56870,The Edukators,Die fetten Jahre sind vorbei,2005,276,tt0408777,The Edukators,Die fetten Jahre sind vorbei,2004,0.96,excellent
58385,Tenja,"",2005,,"","","",,,aucun
58943,Les Métamorphoses du choeur,"",2005,382861,tt0436618,Les métamorphoses du chœur,Les métamorphoses du chœur,2005,1,excellent
51661,La Raison du plus fort,"",2005,,"","","",,,aucun
58497,Jour et nuit,Ri ri ye ye,2005,198620,tt0436721,Jour et nuit,日日夜夜,2005,1,excellent
55650,Récifs coralliens,Coral Reef Adventure,2005,17699,tt0270291,IMAX - Récifs Coralliens,Coral Reef Adventure,2003,0.9,bon
57418,Vera Drake,"",2005,11109,tt0383694,Vera Drake,Vera Drake,2004,0.96,excellent
52289,Coup d'éclat,After the Sunset,2005,10589,tt0367479,Coup d'éclat,After the Sunset,2004,0.96,excellent
52406,Iznogoud,"",2005,48916,tt0402294,Iznogoud,Iznogoud,2005,1,excellent
53496,Sideways,"",2005,9675,tt0375063,Sideways,Sideways,2004,0.96,excellent
54682,Bob l'éponge - Le film,The SpongeBob SquarePants Movie,2005,11836,tt0345950,"Bob l'éponge, le film",The SpongeBob SquarePants Movie,2004,0.96,excellent
52680,Klassenfahrt,Voyage scolaire,2005,36980,tt0311403,Voyage scolaire,Klassenfahrt,2005,1,excellent
57000,Kié la petite peste,Jarinko Chie,2005,70927,tt0081881,"Kié, la petite peste",じゃりン子チエ 劇場版,1981,0.8,incertain
36805,Adresse inconnue,Suchwiin bulmyeong,2005,25650,tt0284815,Adresse inconnue,수취인불명,2001,0.8,incertain
56867,Marseille,"",2005,564479,"",Marseille to Paris,Marseille to Paris,2005,0.867,bon
58041,Pinocchio le robot,Pinocchio 3000,2005,23056,tt0332318,Pinocchio le robot,Pinocchio 3000,2004,0.96,excellent
59321,En route !,Unterwegs,2005,30178,tt0472602,Stuart Little 3 : En route pour l'aventure,Stuart Little 3: Call of the Wild,2005,0.653,faible
58969,Bloom,"",2005,73062,tt0283096,Bloom,Bloom,2004,0.96,excellent
58968,En plein Caubère,"",2005,1068606,tt0442204,En plein Caubère,En plein Caubère,2005,1,excellent
59017,La Carotte et le bâton,"",2005,1068598,tt0441144,La carotte et le bâton,La carotte et le bâton,2005,1,excellent
59018,Les Petits soldats,"",2005,,"","","",,,aucun
59347,"Gönül yarasi, blessures du coeur",Gönül yarasi,2005,29934,tt0425079,"Gönül yarasi, blessures du coeur",Gönül Yarası,2005,1,excellent
133355,Slipstream,"",2005,24029,tt0381601,Slipstream,Slipstream,2005,1,excellent
48082,Constantine,"",2005,561,tt0360486,Constantine,Constantine,2005,1,excellent
28560,"Mon beau-père, mes parents et moi",Meet the Fockers,2005,693,tt0290002,"Mon beau-père, mes parents et moi",Meet the Fockers,2004,0.96,excellent
55717,Chok-Dee,"",2005,22236,tt0402102,Chok-Dee,Chok-Dee,2005,1,excellent
56887,Les Conséquences de l'amour,Le conseguenze dell'amore,2005,24653,tt0398883,Les Conséquences de l'amour,Le conseguenze dell'amore,2004,0.96,excellent
52702,Le promeneur du champ de Mars,"",2005,54012,tt0364301,Le Promeneur du Champ de Mars,Le Promeneur du Champ de Mars,2005,1,excellent
57951,Le Fil de la vie,"",2005,21290,tt0374248,Le Fil de la vie,Strings,2004,0.96,excellent
27072,Symphonie magique,Stormy Weather,2005,189340,tt0308983,Stormy Weather,Tiempo de tormenta,2003,0.9,bon
59074,Arnold à la conquête de l'Ouest,How Arnold won the west,2005,165797,tt0420678,Arnold à la conquête de l'Ouest,How Arnold Won the West,2004,0.96,excellent
33904,Ray,"",2005,354487,"",Ray,Ray,2005,1,excellent
32458,Neverland,Finding Neverland,2005,866,tt0308644,Neverland,Finding Neverland,2004,0.96,excellent
55434,Je préfère qu'on reste amis...,"",2005,40192,tt0399222,Je préfère qu'on reste amis…,Je préfère qu'on reste amis…,2005,1,excellent
52722,Trouble jeu,Hide and Seek,2005,11096,tt0382077,Trouble Jeu,Hide and Seek,2005,1,excellent
52423,Final cut,The Final Cut,2005,11099,tt0364343,Final Cut,The Final Cut,2004,0.96,excellent
58089,Les Tortues volent aussi,Lakposhtha ham parvaz mikonand,2005,,"","","",,,aucun
57422,Ze Film,"",2005,13749,tt0322999,Ze film,Ze film,2005,1,excellent
57225,En attendant le déluge,"",2005,,"","","",,,aucun
59101,Ya lyublyu tebya,"",2005,,"","","",,,aucun
57889,La Petite Chartreuse,"",2005,71561,tt0410445,La petite Chartreuse,La petite Chartreuse,2005,1,excellent
59191,"Profils paysans, chapitre 2 : le quotidien","",2005,37478,tt0442424,Profils paysans : le quotidien,Profils paysans : le quotidien,2005,0.877,bon
12816,Dado buffon,"",2005,,"","","",,,aucun
56915,Dado tagueur,"",2005,,"","","",,,aucun
59299,L'Envoûtement de Shanghaï,El embrujo de Shanghai,2005,97318,tt0264571,Le Sortilège de Shangai,El embrujo de Shanghai,2002,0.8,incertain
58337,9 Songs,"",2005,27,tt0411705,9 Songs,9 Songs,2004,0.96,excellent
57679,Le Couperet,"",2005,34186,tt0422015,Le Couperet,Le Couperet,2005,1,excellent
55907,Assaut sur le central 13,Assault on Precinct 13,2005,8978,tt0398712,Assaut sur le Central 13,Assault on Precinct 13,2005,1,excellent
58435,Le Cauchemar de Darwin,Darwin's nightmare,2005,415253,tt0424024,Le Cauchemar de Darwin,Darwin's Nightmare,2005,1,excellent
56839,Spanglish,"",2005,2539,tt0371246,Spanglish,Spanglish,2004,0.96,excellent
49096,Les Gens honnêtes vivent en France,"",2005,228300,tt0347056,Les gens honnêtes vivent en France,Les gens honnêtes vivent en France,2005,1,excellent
54797,Le Fils de Chucky,Seed of Chucky,2005,11249,tt0387575,Le Fils de Chucky,Seed of Chucky,2004,0.96,excellent
53382,Stage Beauty,"",2005,26108,tt0368658,Stage Beauty,Stage Beauty,2004,0.96,excellent
57034,Le Fantôme d'Henri Langlois,"",2005,100478,tt0412703,Le fantôme d'Henri Langlois,Le fantôme d'Henri Langlois,2005,1,excellent
59118,J'irai cracher sur vos tongs,"",2005,574494,tt0436442,J'irai cracher sur vos tongs,J'irai cracher sur vos tongs,2005,1,excellent
56889,Cinéastes à tout prix,"",2005,,"","","",,,aucun
57634,Buena Vida Delivery,"",2005,111089,tt0397355,Buena Vida Delivery,Buena vida (Delivery),2004,0.96,excellent
58134,Héctor,"",2005,189346,tt0406854,Héctor,Héctor,2004,0.96,excellent
59277,Ne faites pas de cinéma !,"",2005,,"","","",,,aucun
53109,La Vie aquatique,The Life Aquatic With Steve Zissou,2005,421,tt0362270,La Vie aquatique,The Life Aquatic with Steve Zissou,2004,0.96,excellent
56029,Elektra,"",2005,9947,tt0357277,Elektra,Elektra,2005,1,excellent
57826,Team America police du monde,Team America : World Police,2005,3989,tt0372588,Team America : Police du monde,Team America: World Police,2004,0.96,excellent
57438,Boudu,"",2005,14644,tt0423877,Boudu,Boudu,2005,1,excellent
57027,Terre de sang,"",2005,574812,tt0448802,Terre de sang,Terre de sang,2005,1,excellent
56891,Hotel,"",2005,695171,tt2137932,Hotel Αστέρια,Hotel Αστέρια,2005,1,excellent
56868,Moolaade,"",2005,,"","","",,,aucun
50417,Trouble,"",2005,48431,tt0368375,Trouble,Trouble,2005,1,excellent
59151,La Fiancée syrienne,Ha-kala ha-surit,2005,22238,tt0423310,La Fiancée syrienne,הכלה הסורית,2004,0.96,excellent
1575,Panique dans la rue,Panic in the Streets,2005,32078,tt0042832,Panique dans la rue,Panic in the Streets,1950,0.8,incertain
55411,Le Souffleur,"",2005,72379,tt0408203,Le Souffleur,Le souffleur,2005,1,excellent
32180,"Villa-Lobos, une vie passionnée","Villa-Lobos, uma vida de paixão",2005,250224,tt0245547,"Villa-Lobos, une vie passionnée",Villa-Lobos: Uma Vida de Paixão,2000,0.8,incertain
